hhcode,year,location,expenditure,food,micro,education1,education2,health,diversity,stunting,wasting,underweight,schooling,enrolled,illness1,illness2,large,small,poultry,animals,treated,head_age,elderly,head_sex,head_married,head_educ,head_sick,ovc,hhsize,age_5under,age_0617,age_1834,age_3549,age_5064,depend_ratio,sex_ratio,adult_educ,non_active,initial_exp,agriculture,salaried,casual,self,transfers,rooms,land,livestock,water,bike,radio,phone,mosquito,road,market,communication,electricity,district1,district2,district3,district4,district5,district6,sample_nutrition,sample_education
101000054,0,101,17404.12,60.03342,5265.234,100,119.1667,6.666667,10,-1.339227,0.9629468,-0.1298316,0.6537896,50,97.26057,91.66667,0,0,0,0,1,44,0,1,0,7,0,4,13,1,6,4,1,1,0.5384616,0.3846154,1,6,17404.12,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000054,1,101,5544.791,85.01684,716.4618,40.77472,86.64629,0,9,1.557862,-0.7008563,0.4538694,-0.2615652,100,97.32143,75,0,0,0,0,1,44,0,1,0,7,0,4,13,1,6,4,1,1,0.5384616,0.3846154,1,6,17404.12,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000056,0,101,1696.827,89.82414,482.053,0,45,6.666667,6,-3.180223,0.768774,-1.534001,-0.6310086,100,100,100,0,0,0,0,1,43,0,0,1,7,0,0,4,1,1,0,2,0,0.5,0.25,0,2,1696.827,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000056,1,101,11315.21,69.91052,3257.812,662.5892,58.61366,20.38736,12,-1.051727,-0.3251219,-0.8803723,0.6889198,100,100,75,0,0,0,0,1,43,0,0,1,7,0,0,4,1,1,0,2,0,0.5,0.25,0,2,1696.827,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000057,0,101,2994.507,43.09024,502.434,62.5,0,233.3333,8,-2.310226,0.9516762,-0.9016896,,,100,50,0,0,0,0,1,47,0,1,0,7,0,1,2,1,0,0,1,0,0.5,0.5,0,1,2994.507,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
101000057,1,101,3131.064,51.84879,357.544,397.5535,15.29052,0,9,-1.463361,-0.3864437,-1.221788,,,100,100,0,0,0,0,1,47,0,1,0,7,0,1,2,1,0,0,1,0,0.5,0.5,0,1,2994.507,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
101000060,0,101,19693.21,34.87181,5215.101,2500,1041.667,1000,8,,,,0.7675035,100,96.34743,88.88889,0,0,0,0,1,48,0,0,1,12,0,2,9,0,3,4,2,0,0.3333333,0.3333333,6,5,19693.21,0,1,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000060,1,101,,,,,,,,,,,,,,,,,,,1,48,0,0,1,12,0,2,9,0,3,4,2,0,0.3333333,0.3333333,6,5,19693.21,0,1,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000062,0,101,4403.983,79.14766,656.4944,0,33.33333,0,9,,,,-0.0765249,100,100,100,0,0,3,3,1,57,0,1,0,0,0,0,4,0,1,2,0,1,0.25,0.5,2,3,4403.983,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000062,1,101,4112.968,50.80328,912.2553,917.4312,25.4842,50.9684,5,,,,0.241118,,97.85714,85.71429,0,0,0,0,1,57,0,1,0,0,0,0,4,0,1,2,0,1,0.25,0.5,2,3,4403.983,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000063,0,101,8506.17,55.94374,1934.979,750,62.5,0,9,,,,1.534582,100,100,100,0,0,0,0,1,35,0,1,0,4,0,1,4,0,1,2,1,0,0.25,0.75,2,3,8506.17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000063,1,101,,,,,,,,,,,,,,,,,,,1,35,0,1,0,4,0,1,4,0,1,2,1,0,0.25,0.75,2,3,8506.17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000064,0,101,6613.534,28.80759,1277.615,125,158.3333,0,7,2.421355,-3.860516,-1.555818,-0.8324772,100,89.0423,83.33333,0,0,0,0,1,50,0,0,1,7,0,0,7,1,2,2,0,2,0.4285714,0.5714286,2,4,6613.534,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000064,1,101,24592.83,77.69585,6476.284,1146.789,178.3894,835.8817,12,0.3523121,-1.384956,-0.8246439,0.3598328,100,70.83334,57.14286,0,0,0,0,1,50,0,0,1,7,0,0,7,1,2,2,0,2,0.4285714,0.5714286,2,4,6613.534,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000065,0,101,7263.997,35.82505,2779.899,1750,208.3333,0,10,1.923866,-0.9153073,0.4795369,1.316168,100,94.24721,75,0,0,0,0,1,60,0,0,1,6,1,2,5,1,1,1,1,1,0.4,0.8,2,2,7263.997,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000065,1,101,,,,,,,,,,,,,,,,,,,1,60,0,0,1,6,1,2,5,1,1,1,1,1,0.4,0.8,2,2,7263.997,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000066,0,101,5285.61,54.641,633.9562,8.333333,57.5,1.666667,7,-2.600445,-0.1121774,-1.803878,-0.2556972,75,100,100,0,0,0,0,1,58,0,1,0,7,0,5,9,1,4,2,0,1,0.6666667,0.6666667,0,3,5285.61,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000066,1,101,6805.557,70.97923,2201.359,30.58104,66.25892,101.9368,12,,,,0.5542216,60,95.45454,81.81818,0,0,0,0,1,58,0,1,0,7,0,5,9,1,4,2,0,1,0.6666667,0.6666667,0,3,5285.61,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000067,0,101,1111.35,37.01354,116.9842,0,0,100,4,,,,-0.6310086,100,100,100,0,0,0,0,1,45,0,1,0,0,0,1,2,0,1,0,1,0,0.5,0.5,0,1,1111.35,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000067,1,101,8920.174,71.40225,2262.497,198.7768,17.83894,20.38736,12,,,,-0.3906953,100,100,66.66667,0,0,0,0,1,45,0,1,0,0,0,1,2,0,1,0,1,0,0.5,0.5,0,1,1111.35,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000068,0,101,9950.971,61.3103,3163.971,75,66.66666,93.33334,10,4.277323,-2.75029,0.7097917,-0.4231922,0,93.42538,66.66667,0,0,0,0,1,43,0,1,0,10,1,3,4,2,1,0,1,0,0.75,0.25,1,0,9950.971,1,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000068,1,101,11269.02,32.83073,1855.314,524.9745,66.25892,40.77472,7,-0.2553351,-1.096133,-1.477571,0.0436191,100,95.83334,66.66667,0,0,0,0,1,43,0,1,0,10,1,3,4,2,1,0,1,0,0.75,0.25,1,0,9950.971,1,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000069,0,101,7232.646,51.24652,1520.884,100,312.5,0,7,0.0274498,0.4433247,0.3248272,0.3121582,100,75.34517,60,0,0,0,0,1,58,0,1,0,1,1,3,5,1,2,0,1,1,0.6,0.8,0,2,7232.646,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000069,1,101,8647.716,85.59542,1268.538,20.38736,58.61366,40.77472,10,0.1972947,0.9000847,0.7777326,-0.0262809,100,100,100,0,0,0,0,1,58,0,1,0,1,1,3,5,1,2,0,1,1,0.6,0.8,0,2,7232.646,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000070,0,101,23853.37,36.12362,10428.36,1000,525,2066.667,12,,,,1.278898,100,100,100,0,0,0,0,1,39,0,1,0,12,0,0,5,1,3,0,1,0,0.8,0.6,1,0,23853.37,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000070,1,101,16352.14,44.94263,7660.462,458.7156,392.4567,2262.997,12,1.418729,-1.653784,-0.1412394,1.000986,100,86.30952,57.14286,0,0,0,0,1,39,0,1,0,12,0,0,5,1,3,0,1,0,0.8,0.6,1,0,23853.37,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000071,0,101,5807.973,67.69384,1695.058,0,225,0,9,,,,-0.0385218,100,100,100,0,0,0,0,1,38,0,1,0,3,0,0,5,0,3,1,1,0,0.6,0.6,0,1,5807.973,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000071,1,101,8577.023,60.82747,2873.521,45.87156,107.0336,0,10,,,,0.6488839,100,100,83.33333,0,0,0,0,1,38,0,1,0,3,0,0,5,0,3,1,1,0,0.6,0.6,0,1,5807.973,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000073,0,101,10878.78,26.5083,1715.123,225,0,5000,4,-2.866522,,2.759548,0.2610157,75,100,83.33333,0,0,0,0,1,60,0,1,0,0,0,5,6,1,4,0,0,1,0.8333333,0.8333333,0,0,10878.78,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000073,1,101,12342.54,53.32023,2135.731,229.3578,56.06524,1416.922,11,-2.553791,2.335963,0.0569553,0.2186679,100,91.66666,85.71429,0,0,0,0,1,60,0,1,0,0,0,5,6,1,4,0,0,1,0.8333333,0.8333333,0,0,10878.78,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000074,0,101,10937.22,52.8125,3279.526,0,250,0,10,,,,-0.2831637,50,72.76228,57.14286,0,0,0,0,1,43,0,0,1,12,1,0,7,0,2,3,2,0,0.2857143,0.4285714,1,5,10937.22,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000074,1,101,9497.554,33.46106,3482.436,183.4862,68.80734,387.3598,9,,,,0.3413426,100,98.97959,57.14286,0,0,0,0,1,43,0,0,1,12,1,0,7,0,2,3,2,0,0.2857143,0.4285714,1,5,10937.22,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000075,0,101,6999.26,66.31786,1501.707,83.33334,8.333333,166.6667,9,-0.7025597,-1.183998,-1.247393,0.6000143,100,100,100,0,0,0,0,1,47,0,0,1,12,0,1,7,1,3,1,2,0,0.5714286,0.5714286,3,1,6999.26,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000075,1,101,,,,,,,,,,,,,,,,,,,1,47,0,0,1,12,0,1,7,1,3,1,2,0,0.5714286,0.5714286,3,1,6999.26,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000076,0,101,12396.85,60.98471,3862.477,416.6667,0,166.6667,10,1.27126,-0.7774565,0.2474232,0.7135881,0,97.53452,50,0,0,0,0,1,47,0,0,1,7,1,1,5,1,1,1,2,0,0.4,0.4,1,3,12396.85,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000076,1,101,11496.29,45.33539,2324.962,15.29052,18.85831,14.27115,10,-2.561089,-0.5723321,-2.199104,1.743073,100,98.21429,50,0,0,0,0,1,47,0,0,1,7,1,1,5,1,1,1,2,0,0.4,0.4,1,3,12396.85,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000078,0,101,11133.56,20.69024,5441.213,33.33333,4000,16.66667,7,-0.2079898,1.079771,0.5979295,0.9192593,100,100,100,0,0,0,0,1,39,0,1,0,7,0,9,11,1,8,1,1,0,0.8181818,0.5454546,1,2,11133.56,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000078,1,101,26795.81,46.0069,11167.32,3720.693,993.8838,346.5851,11,,,,0.4004683,100,99.35065,72.72727,0,0,0,0,1,39,0,1,0,7,0,9,11,1,8,1,1,0,0.8181818,0.5454546,1,2,11133.56,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000079,0,101,9298.13,40.09548,1511.891,840,250,66.66666,8,-0.5675756,-1.276202,-1.164271,1.540768,100,100,100,0,0,0,0,1,44,0,1,0,5,0,2,5,1,1,2,1,0,0.4,0.4,2,3,9298.13,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000079,1,101,,,,,,,,,,,,,,,,,,,1,44,0,1,0,5,0,2,5,1,1,2,1,0,0.4,0.4,2,3,9298.13,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000080,0,101,8034.15,46.08017,1127.6,416.6667,266.6667,106.6667,9,,,,1.841799,100,88.49442,66.66667,0,0,0,0,1,47,0,1,0,5,0,2,6,0,3,2,1,0,0.5,0.5,1,2,8034.15,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000080,1,101,12751.72,68.12008,3693.334,178.3894,101.9368,244.6483,10,,,,1.654623,100,98.46939,87.5,0,0,0,0,1,47,0,1,0,5,0,2,6,0,3,2,1,0,0.5,0.5,1,2,8034.15,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000082,0,101,4549.38,46.25641,655.2605,225,0,50,8,-0.5238867,0.360173,-0.0496758,-0.2745962,0,100,100,0,0,0,0,1,46,0,1,0,10,0,2,5,1,1,2,1,0,0.4,0.6,3,1,4549.38,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000082,1,101,8662.483,35.21926,2631.831,764.526,50.9684,0,10,3.51783,-3.365595,-0.6559842,2.3673,100,100,100,0,0,0,0,1,46,0,1,0,10,0,2,5,1,1,2,1,0,0.4,0.6,3,1,4549.38,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000083,0,101,24457.14,8.090929,10703.34,0,0,1400,7,-0.0623977,0.7965568,0.4882185,1.548134,0,80.27613,80,0,0,0,0,1,41,0,0,1,7,0,4,7,2,2,2,1,0,0.5714286,0.4285714,2,2,24457.14,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000083,1,101,7958.145,67.55451,509.6349,494.3935,68.80734,55.04587,6,,,0.3220563,1.055448,100,100,80,0,0,0,0,1,41,0,0,1,7,0,4,7,2,2,2,1,0,0.5714286,0.4285714,2,2,24457.14,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000084,0,101,5610.787,35.80817,544.1497,41.66667,1583.333,66.66666,7,0.3458906,1.031359,0.9116867,-0.7607257,100,100,83.33333,0,0,0,0,1,57,0,0,0,8,0,5,6,1,4,0,0,1,0.8333333,0.3333333,1,1,5610.787,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000084,1,101,5687.511,50.10259,729.439,509.684,178.3894,50.9684,8,,,,0.1860654,100,100,100,0,0,0,0,1,57,0,0,0,8,0,5,6,1,4,0,0,1,0.8333333,0.3333333,1,1,5610.787,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000086,0,101,7101.72,23.41292,1202.114,2000,600,100,7,,,,0.673519,80,87.67258,87.5,0,0,0,0,1,56,0,1,0,6,0,5,8,0,5,1,1,1,0.625,0.25,2,3,7101.72,1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000086,1,101,,,,,,,,,,,,,,,,,,,1,56,0,1,0,6,0,5,8,0,5,1,1,1,0.625,0.25,2,3,7101.72,1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000087,0,101,8304.816,28.93682,1346.727,16.66667,2750,33.33333,7,4.000205,-2.412984,0.3481969,0.9172901,100,100,100,0,0,0,0,1,70,1,0,1,5,0,1,6,1,2,1,0,1,0.6666667,0.6666667,0,2,8304.816,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000087,1,101,,,,,,,,,,,,,,,,,,,1,70,1,0,1,5,0,1,6,1,2,1,0,1,0.6666667,0.6666667,0,2,8304.816,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000089,0,101,21167.3,15.52616,4741.029,6050,3875,566.6667,6,-0.3692406,-0.7712784,-0.7184377,0.6883549,100,92.32961,85.71429,0,0,0,0,1,61,0,0,0,7,1,3,7,1,3,2,0,1,0.5714286,0.5714286,2,3,21167.3,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000089,1,101,19879.55,57.68348,4499.298,101.9368,101.9368,101.9368,12,-4.404797,1.31172,-2.167807,1.341449,100,99.28571,83.33333,0,0,0,0,1,61,0,0,0,7,1,3,7,1,3,2,0,1,0.5714286,0.5714286,2,3,21167.3,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000090,0,101,7186,57.24325,1323.737,125,716.6667,66.66666,9,0.9722031,-0.6891442,0.079173,1.537371,83.33333,82.74162,60,0,0,0,0,1,33,0,0,1,12,1,5,11,3,6,1,1,0,0.8181818,0.4545455,2,2,7186,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000090,1,101,10401.12,42.08846,2076.448,1314.985,127.421,10.19368,8,-4.983945,3.249179,-0.5574275,2.852998,100,100,100,0,0,0,0,1,33,0,0,1,12,1,5,11,3,6,1,1,0,0.8181818,0.4545455,2,2,7186,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000091,0,101,6501.113,4.395863,0,83.33334,4000,400,4,-0.7247,-0.6266407,-0.8510699,1.142478,100,78.08459,0,0,0,0,0,1,65,1,1,0,12,1,3,4,1,2,0,0,0,1,0.75,1,0,6501.113,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000091,1,101,,,,,,,,,,,,,,,,,,,1,65,1,1,0,12,1,3,4,1,2,0,0,0,1,0.75,1,0,6501.113,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000092,0,101,9050.953,70.03815,1774.333,1287.5,216.6667,133.3333,9,,,,-0.4674591,100,100,100,0,0,2,8,1,45,0,0,0,4,0,4,6,0,4,1,1,0,0.6666667,0.1666667,1,2,9050.953,1,0,0,0,1,5,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000092,1,101,15673.94,70.6942,6930.396,64.72987,188.685,417.9409,11,,,,-1.877824,100,100,80,0,0,0,0,1,45,0,0,0,4,0,4,6,0,4,1,1,0,0.6666667,0.1666667,1,2,9050.953,1,0,0,0,1,5,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000093,0,101,3984.6,67.37439,899.7484,0,0,0,6,,,,-0.2482124,33.33334,100,100,0,0,0,0,1,54,0,0,1,5,0,1,5,0,3,0,1,1,0.6,0.4,0,2,3984.6,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000093,1,101,,,,,,,,,,,,,,,,,,,1,54,0,0,1,5,0,1,5,0,3,0,1,1,0.6,0.4,0,2,3984.6,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000096,0,101,24430.09,59.76547,8223.06,450,125,496.6667,12,-1.262936,0.0545908,-0.7670834,-0.3857273,25,100,100,0,0,0,0,1,51,0,1,1,7,0,6,12,2,8,1,0,1,0.8333333,0.4166667,1,1,24430.09,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000096,1,101,,,,,,,,,,,,,,,,,,,1,51,0,1,1,7,0,6,12,2,8,1,0,1,0.8333333,0.4166667,1,1,24430.09,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000097,0,101,11974.07,42.59821,7267.794,16.66667,3916.667,166.6667,12,-4.715987,,0.4073121,1.14033,100,100,100,0,0,0,0,1,40,0,0,1,10,0,2,5,1,2,0,2,0,0.6,0.6,1,1,11974.07,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000097,1,101,9458.328,54.31972,1072.594,280.3262,237.0031,24.46483,6,,,,1.351524,100,97.32143,50,0,0,0,0,1,40,0,0,1,10,0,2,5,1,2,0,2,0,0.6,0.6,1,1,11974.07,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000099,0,101,32532.68,19.23251,8780.447,25,5533.333,550,10,-0.0470392,-0.3058273,-1.522973,-0.1968339,100,100,69.23077,0,0,0,0,1,61,0,0,1,10,0,5,14,4,3,3,2,2,0.5,0.5,6,7,32532.68,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000099,1,101,23178.64,52.84378,4811.134,917.4312,298.1651,5259.939,10,1.023302,-1.389846,-0.1758957,1.759654,100,92.85714,71.42857,0,0,0,0,1,61,0,0,1,10,0,5,14,4,3,3,2,2,0.5,0.5,6,7,32532.68,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000100,0,101,22002.99,49.2569,7542.375,400,950,66.66666,9,-1.613756,-0.057506,-1.036604,0.6379889,100,100,100,0,0,0,0,1,48,0,0,1,12,0,2,8,1,4,1,2,0,0.625,0.5,2,2,22002.99,0,0,0,1,0,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000100,1,101,19671.66,71.35181,7697.93,657.4924,1333.843,0,10,-0.2782259,-1.940382,-1.415835,1.598524,100,100,100,0,0,0,0,1,48,0,0,1,12,0,2,8,1,4,1,2,0,0.625,0.5,2,2,22002.99,0,0,0,1,0,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000101,0,101,18273.69,24.71417,3416.461,583.3333,1033.167,3332.667,9,,,,2.101293,100,100,100,0,0,0,0,1,52,0,0,1,11,0,3,8,0,6,0,1,1,0.75,0.5,2,1,18273.69,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000101,1,101,13640.73,43.1008,2826.458,3058.104,183.4862,61.16208,9,,,,-0.2331311,100,97.61905,66.66667,0,0,0,0,1,52,0,0,1,11,0,3,8,0,6,0,1,1,0.75,0.5,2,1,18273.69,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000104,0,101,4441.017,43.38759,698.5869,30,1243.333,166.6667,6,,,,0.6179059,100,85.2071,50,0,0,10,10,1,55,0,1,0,0,1,2,4,0,2,1,0,1,0.5,0.5,1,1,4441.017,0,0,1,0,0,1,0.45,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000104,1,101,4706.014,95.66781,609.0135,50.9684,0,81.54944,7,,,,0.1542373,100,97.61905,85.71429,0,0,0,0,1,55,0,1,0,0,1,2,4,0,2,1,0,1,0.5,0.5,1,1,4441.017,0,0,1,0,0,1,0.45,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000105,0,101,10131.67,42.73729,2431.6,600,8.333333,2066.667,6,0.4789722,0.0633336,0.3435946,-0.1669194,100,87.67258,90,0,0,0,0,1,69,1,0,1,5,1,2,10,2,1,4,1,1,0.4,0.3,4,6,10131.67,0,0,0,1,0,7,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000105,1,101,8108.795,25.67062,1960.141,198.7768,196.2283,122.3242,8,-0.7003199,-0.4268995,-0.7150911,1.860369,100,100,87.5,0,0,0,0,1,69,1,0,1,5,1,2,10,2,1,4,1,1,0.4,0.3,4,6,10131.67,0,0,0,1,0,7,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000106,0,101,3745.987,46.69851,1298.114,150,80,6.666667,7,,,,0.7798127,100,100,100,0,0,0,0,1,45,0,0,1,7,0,2,4,0,2,0,2,0,0.5,0.75,0,1,3745.987,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000106,1,101,21191.3,35.85446,4572.12,265.0357,288.4811,77.47197,11,,,,,,100,100,0,0,0,0,1,45,0,0,1,7,0,2,4,0,2,0,2,0,0.5,0.75,0,1,3745.987,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000107,0,101,9577.317,59.00034,2311.766,150,183.3333,50,8,,,,0.8153663,75,100,100,0,0,0,0,1,46,0,1,0,3,0,5,8,1,4,2,1,0,0.625,0.75,2,2,9577.317,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000107,1,101,,,,,,,,,,,,,,,,,,,1,46,0,1,0,3,0,5,8,1,4,2,1,0,0.625,0.75,2,2,9577.317,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000110,0,101,5703,26.57373,1955.314,216.6667,112.5,133.3333,4,-0.4019021,0.624554,0.1894833,0.1100286,100,100,100,0,0,0,0,1,49,0,1,0,0,0,3,7,1,3,2,1,0,0.5714286,0.5714286,2,2,5703,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000110,1,101,,,,,,,,,,,,,,,,,,,1,49,0,1,0,0,0,3,7,1,3,2,1,0,0.5714286,0.5714286,2,2,5703,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000112,0,101,8727.93,65.53593,3666.919,0,0,0,9,,,,0.4153553,0,100,100,0,0,0,0,1,45,0,1,0,6,0,1,7,3,1,1,2,0,0.5714286,0.7142857,1,3,8727.93,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000112,1,101,14618.86,76.08621,3480.681,50.9684,137.6147,0,10,,,-0.5404717,-0.3506676,100,100,100,0,0,0,0,1,45,0,1,0,6,0,1,7,3,1,1,2,0,0.5714286,0.7142857,1,3,8727.93,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000114,0,101,15692.95,41.82949,4502.924,1500,350,0,11,-1.40411,0.6598507,-0.4372571,-0.2315853,66.66667,100,100,0,0,0,0,1,40,0,0,1,12,0,2,8,2,3,2,1,0,0.625,0.375,2,2,15692.95,0,0,0,1,0,2,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
