hhcode,year,location,expenditure,food,micro,education1,education2,health,diversity,stunting,wasting,schooling,enrolled,illness1,illness2,treated,head_age,elderly,head_sex,head_married,head_educ,head_sick,ovc,hhsize,age_5under,age_0617,age_1834,age_3549,age_5064,depend_ratio,sex_ratio,adult_educ,non_active,initial_exp,agriculture,salaried,casual,self,transfers,rooms,land,livestock,water,bike,radio,phone,mosquito,road,market,communication,electricity,district1,district2,district3,district4,district5,district6,sample_nutrition,sample_education
101000056,1,101,11315.21,7910.526,2277.553,662.5892,58.61366,20.38736,12,-1.118328,-.3957285,.6889198,100,100,75,1,43,0,0,1,7,0,0,4,1,1,0,2,0,.5,.25,0,2,1696.827,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000057,0,101,2994.507,1290.34,216.5,62.5,0,233.3333,8,-2.232861,.7335335,,,100,50,1,47,0,1,0,7,0,1,2,1,0,0,1,0,.5,.5,0,1,2994.507,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
101000057,1,101,3131.064,1623.419,185.3823,397.5535,15.29052,0,9,-1.61582,-.3878337,,,100,100,1,47,0,1,0,7,0,1,2,1,0,0,1,0,.5,.5,0,1,2994.507,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
101000060,0,101,19693.21,6867.38,1818.6,2500,1041.667,1000,8,,,.7675035,100,96.34743,88.88889,1,48,0,0,1,12,0,2,9,0,3,4,2,0,.3333333,.3333333,6,5,19693.21,0,1,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000060,1,101,,,,,,,,,,,,,,1,48,0,0,1,12,0,2,9,0,3,4,2,0,.3333333,.3333333,6,5,19693.21,0,1,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000062,0,101,4403.983,3485.65,519.6,0,33.33333,0,9,,,,,100,100,1,57,0,1,0,0,0,0,4,0,1,2,0,1,.25,.5,2,3,4403.983,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
101000062,1,101,4112.968,2089.523,463.4557,917.4312,25.4842,50.9684,5,,,,,97.85714,85.71429,1,57,0,1,0,0,0,0,4,0,1,2,0,1,.25,.5,2,3,4403.983,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
101000063,0,101,8506.17,4758.67,1082.5,750,62.5,0,9,,,1.534582,100,100,100,1,35,0,1,0,4,0,1,4,0,1,2,1,0,.25,.75,2,3,8506.17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000063,1,101,,,,,,,,,,,,,,1,35,0,1,0,4,0,1,4,0,1,2,1,0,.25,.75,2,3,8506.17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000064,0,101,6613.534,1905.2,368.05,125,158.3333,0,7,2.542779,-1.503859,-.8324772,100,89.0423,83.33333,1,50,0,0,1,7,0,0,7,1,2,2,0,2,.4285714,.5714286,2,4,6613.534,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000064,1,101,24592.83,19107.61,5031.804,1146.789,178.3894,835.8817,12,.5022219,-2.075365,.3598328,100,70.83334,57.14286,1,50,0,0,1,7,0,0,7,1,2,2,0,2,.4285714,.5714286,2,4,6613.534,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000065,0,101,7263.997,2602.33,995.9,1750,208.3333,0,10,2.097609,-1.889272,1.316168,100,94.24721,75,1,60,0,0,1,6,1,2,5,1,1,1,1,1,.4,.8,2,2,7263.997,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000065,1,101,,,,,,,,,,,,,,1,60,0,0,1,6,1,2,5,1,1,1,1,1,.4,.8,2,2,7263.997,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000066,0,101,5285.61,2888.11,346.4,8.333333,57.5,1.666667,7,-2.512443,-.4584012,-.2556972,75,100,100,1,58,0,1,0,7,0,5,9,1,4,2,0,1,.6666667,.6666667,0,3,5285.61,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000066,1,101,6805.557,4830.532,1562.508,30.58104,66.25892,101.9368,12,,,.5542216,60,95.45454,81.81818,1,58,0,1,0,7,0,5,9,1,4,2,0,1,.6666667,.6666667,0,3,5285.61,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000067,0,101,1111.35,411.35,43.3,0,0,100,4,,,-.6310086,100,100,100,1,45,0,1,0,0,0,1,2,0,1,0,1,0,.5,.5,0,1,1111.35,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000067,1,101,8920.174,6369.205,1615.474,198.7768,17.83894,20.38736,12,,,-.3906953,100,100,66.66667,1,45,0,1,0,0,0,1,2,0,1,0,1,0,.5,.5,0,1,1111.35,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000068,0,101,9950.971,6100.97,1939.84,75,66.66666,93.33334,10,4.380822,-3.366943,,,93.42538,66.66667,1,43,0,1,0,10,1,3,4,2,1,0,1,0,.75,.25,1,0,9950.971,1,0,0,0,0,1,.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
101000068,1,101,11269.02,3699.7,609.1132,524.9745,66.25892,40.77472,7,4.54352,-1.19786,,,95.83334,66.66667,1,43,0,1,0,10,1,3,4,2,1,0,1,0,.75,.25,1,0,9950.971,1,0,0,0,0,1,.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
101000069,0,101,7232.646,3706.48,779.4,100,312.5,0,7,.3118556,.2113337,.3121582,100,75.34517,60,1,58,0,1,0,1,1,3,5,1,2,0,1,1,.6,.8,0,2,7232.646,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000069,1,101,8647.716,7402.049,1085.81,20.38736,58.61366,40.77472,10,.1506122,.7486612,-.0262809,100,100,100,1,58,0,1,0,1,1,3,5,1,2,0,1,1,.6,.8,0,2,7232.646,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000070,0,101,23853.37,8616.7,3767.1,1000,525,2066.667,12,,,1.278898,100,100,100,1,39,0,1,0,12,0,0,5,1,3,0,1,0,.8,.6,1,0,23853.37,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000070,1,101,16352.14,7349.083,3442.813,458.7156,392.4567,2262.997,12,1.432407,-2.146991,.9698135,100,86.30952,57.14286,1,39,0,1,0,12,0,0,5,1,3,0,1,0,.8,.6,1,0,23853.37,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000071,0,101,5807.973,3931.64,1147.45,0,225,0,9,,,-.0385218,100,100,100,1,38,0,1,0,3,0,0,5,0,3,1,1,0,.6,.6,0,1,5807.973,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000071,1,101,8577.023,5217.187,1747.89,45.87156,107.0336,0,10,,,.6488839,100,100,83.33333,1,38,0,1,0,3,0,0,5,0,3,1,1,0,.6,.6,0,1,5807.973,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000073,0,101,10878.78,2883.78,454.65,225,0,5000,4,-2.737909,,.2610157,75,100,83.33333,1,60,0,1,0,0,0,5,6,1,4,0,0,1,.8333333,.8333333,0,0,10878.78,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000073,1,101,12342.54,6581.07,1138.777,229.3578,56.06524,1416.922,11,-2.555832,2.149334,-.120299,100,91.66666,85.71429,1,60,0,1,0,0,0,5,6,1,4,0,0,1,.8333333,.8333333,0,0,10878.78,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000074,0,101,10937.22,5776.22,1732,0,250,0,10,,,-.2831637,50,72.76228,57.14286,1,43,0,0,1,12,1,0,7,0,2,3,2,0,.2857143,.4285714,1,5,10937.22,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000074,1,101,9497.554,3177.982,1165.26,183.4862,68.80734,387.3598,9,,,.3413426,100,98.97959,57.14286,1,43,0,0,1,12,1,0,7,0,2,3,2,0,.2857143,.4285714,1,5,10937.22,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000075,0,101,6999.26,4641.76,995.9,83.33334,8.333333,166.6667,9,-.712736,-2.116047,.6000143,100,100,100,1,47,0,0,1,12,0,1,7,1,3,1,2,0,.5714286,.5714286,3,1,6999.26,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000075,1,101,,,,,,,,,,,,,,1,47,0,0,1,12,0,1,7,1,3,1,2,0,.5714286,.5714286,3,1,6999.26,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000076,0,101,12396.85,7560.18,2355.52,416.6667,0,166.6667,10,1.359569,-1.299726,,,97.53452,50,1,47,0,0,1,7,1,1,5,1,1,1,2,0,.4,.4,1,3,12396.85,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
101000076,1,101,11496.29,5211.89,1054.031,15.29052,18.85831,14.27115,10,-2.747807,-.5725818,,,98.21429,50,1,47,0,0,1,7,1,1,5,1,1,1,2,0,.4,.4,1,3,12396.85,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
101000078,0,101,11133.56,2303.56,1125.8,33.33333,4000,16.66667,7,-.1303236,.8921052,.9192593,100,100,100,1,39,0,1,0,7,0,9,11,1,8,1,1,0,.8181818,.5454546,1,2,11133.56,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000078,1,101,26795.81,12327.92,5137.737,3720.693,993.8838,346.5851,11,,,.3144396,100,99.35065,72.72727,1,39,0,1,0,7,0,9,11,1,8,1,1,0,.8181818,.5454546,1,2,11133.56,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000079,0,101,9298.13,3728.13,606.2,840,250,66.66666,8,-.3590279,-1.801327,,,100,100,1,44,0,1,0,5,0,2,5,1,1,2,1,0,.4,.4,2,3,9298.13,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
101000079,1,101,,,,,,,,,,,,,,1,44,0,1,0,5,0,2,5,1,1,2,1,0,.4,.4,2,3,9298.13,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
101000080,0,101,8034.15,3702.15,519.6,416.6667,266.6667,106.6667,9,,,1.841799,100,88.49442,66.66667,1,47,0,1,0,5,0,2,6,0,3,2,1,0,.5,.5,1,2,8034.15,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000080,1,101,12751.72,8686.483,2515.902,178.3894,101.9368,244.6483,10,,,1.654623,100,98.46939,87.5,1,47,0,1,0,5,0,2,6,0,3,2,1,0,.5,.5,1,2,8034.15,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000082,0,101,4549.38,2104.38,303.1,225,0,50,8,-.4406,-.0143679,-.2745962,0,100,100,1,46,0,1,0,10,0,2,5,1,1,2,1,0,.4,.6,3,1,4549.38,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000082,1,101,8662.483,3050.863,926.9113,764.526,50.9684,0,10,3.605919,-3.536619,2.3673,100,100,100,1,46,0,1,0,10,0,2,5,1,1,2,1,0,.4,.6,3,1,4549.38,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000083,0,101,24457.14,1978.81,866,0,0,1400,7,.0616845,.413212,1.548134,0,80.27613,80,1,41,0,0,1,7,0,4,7,2,2,2,1,0,.5714286,.4285714,2,2,24457.14,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000083,1,101,7958.145,5376.086,344.2814,494.3935,68.80734,55.04587,6,,,1.055448,100,100,80,1,41,0,0,1,7,0,4,7,2,2,2,1,0,.5714286,.4285714,2,2,24457.14,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000084,0,101,5610.787,2009.12,194.85,41.66667,1583.333,66.66666,7,.6248685,.7408798,-.7607257,100,100,83.33333,1,57,0,0,0,8,0,5,6,1,4,0,0,1,.8333333,.3333333,1,1,5610.787,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000084,1,101,5687.511,2849.59,365.4679,509.684,178.3894,50.9684,8,,,.1585391,100,100,100,1,57,0,0,0,8,0,5,6,1,4,0,0,1,.8333333,.3333333,1,1,5610.787,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000086,0,101,7101.72,1662.72,281.45,2000,600,100,7,,,.673519,80,87.67258,87.5,1,56,0,1,0,6,0,5,8,0,5,1,1,1,.625,.25,2,3,7101.72,1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000086,1,101,,,,,,,,,,,,,,1,56,0,1,0,6,0,5,8,0,5,1,1,1,.625,.25,2,3,7101.72,1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000087,0,101,8304.816,2403.15,389.7,16.66667,2750,33.33333,7,4.182676,-3.20087,.9172901,100,100,100,1,70,1,0,1,5,0,1,6,1,2,1,0,1,.6666667,.6666667,0,2,8304.816,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000087,1,101,,,,,,,,,,,,,,1,70,1,0,1,5,0,1,6,1,2,1,0,1,.6666667,.6666667,0,2,8304.816,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000089,0,101,21167.3,3286.47,736.1,6050,3875,566.6667,6,-.1529735,-1.075986,.6883549,100,92.32961,85.71429,1,61,0,0,0,7,1,3,7,1,3,2,0,1,.5714286,.5714286,2,3,21167.3,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000089,1,101,19879.55,11467.22,2595.352,101.9368,101.9368,101.9368,12,-4.460116,.9987402,1.260761,100,99.28571,83.33333,1,61,0,0,0,7,1,3,7,1,3,2,0,1,.5714286,.5714286,2,3,21167.3,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000090,0,101,7186,4113.5,757.75,125,716.6667,66.66666,9,1.196816,-1.170008,1.537371,83.33333,82.74162,60,1,33,0,0,1,12,1,5,11,3,6,1,1,0,.8181818,.4545455,2,2,7186,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000090,1,101,10401.12,4377.67,873.9449,1314.985,127.421,10.19368,8,-4.57019,3.066425,2.852998,100,100,100,1,33,0,0,1,12,1,5,11,3,6,1,1,0,.8181818,.4545455,2,2,7186,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000091,0,101,6501.113,285.78,0,83.33334,4000,400,4,-.5037273,-1.015685,1.142478,100,78.08459,0,1,65,1,1,0,12,1,3,4,1,2,0,0,0,1,.75,1,0,6501.113,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000091,1,101,,,,,,,,,,,,,,1,65,1,1,0,12,1,3,4,1,2,0,0,0,1,.75,1,0,6501.113,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000092,0,101,9050.953,6339.12,1242.71,1287.5,216.6667,133.3333,9,,,-.4674591,100,100,100,1,45,0,0,0,4,0,4,6,0,4,1,1,0,.6666667,.1666667,1,2,9050.953,1,0,0,0,1,5,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000092,1,101,15673.94,11080.56,4899.388,64.72987,188.685,417.9409,11,,,-1.877824,100,100,80,1,45,0,0,0,4,0,4,6,0,4,1,1,0,.6666667,.1666667,1,2,9050.953,1,0,0,0,1,5,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
101000093,0,101,3984.6,2684.6,606.2,0,0,0,6,,,-.2482124,33.33334,100,100,1,54,0,0,1,5,0,1,5,0,3,0,1,1,.6,.4,0,2,3984.6,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000093,1,101,,,,,,,,,,,,,,1,54,0,0,1,5,0,1,5,0,3,0,1,1,.6,.4,0,2,3984.6,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000096,0,101,24430.09,14600.76,4914.55,450,125,496.6667,12,-1.081313,-.1222106,-.3857273,25,100,100,1,51,0,1,1,7,0,6,12,2,8,1,0,1,.8333333,.4166667,1,1,24430.09,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000096,1,101,,,,,,,,,,,,,,1,51,0,1,1,7,0,6,12,2,8,1,0,1,.8333333,.4166667,1,1,24430.09,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000097,0,101,11974.07,5100.74,3095.95,16.66667,3916.667,166.6667,12,-4.934029,,1.14033,100,100,100,1,40,0,0,1,10,0,2,5,1,2,0,2,0,.6,.6,1,1,11974.07,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000097,1,101,9458.328,5137.737,582.6299,280.3262,237.0031,24.46483,6,,,1.351524,100,97.32143,50,1,40,0,0,1,10,0,2,5,1,2,0,2,0,.6,.6,1,1,11974.07,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000099,0,101,32532.68,6256.85,1688.7,25,5533.333,550,10,.0565226,-.6585945,-.1968339,100,100,69.23077,1,61,0,0,1,10,0,5,14,4,3,3,2,2,.5,.5,6,7,32532.68,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000099,1,101,23178.64,12248.47,2542.385,917.4312,298.1651,5259.939,10,1.078808,-1.647388,1.759654,100,92.85714,71.42857,1,61,0,0,1,10,0,5,14,4,3,3,2,2,.5,.5,6,7,32532.68,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000100,0,101,22002.99,10837.99,3715.14,400,950,66.66666,9,-1.687763,-.5543741,.6379889,100,100,100,1,48,0,0,1,12,0,2,8,1,4,1,2,0,.625,.5,2,2,22002.99,0,0,0,1,0,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000100,1,101,19671.66,14036.09,5492.612,657.4924,1333.843,0,10,-.3360295,-2.177427,1.598524,100,100,100,1,48,0,0,1,12,0,2,8,1,4,1,2,0,.625,.5,2,2,22002.99,0,0,0,1,0,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
101000101,0,101,18273.69,4516.19,844.35,583.3333,1033.167,3332.667,9,,,2.101293,100,100,100,1,52,0,0,1,11,0,3,8,0,6,0,1,1,.75,.5,2,1,18273.69,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000101,1,101,13640.73,5879.266,1218.226,3058.104,183.4862,61.16208,9,,,-.2331311,100,97.61905,66.66667,1,52,0,0,1,11,0,3,8,0,6,0,1,1,.75,.5,2,1,18273.69,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000104,0,101,4441.017,1926.85,303.1,30,1243.333,166.6667,6,,,.6179059,100,85.2071,50,1,55,0,1,0,0,1,2,4,0,2,1,0,1,.5,.5,1,1,4441.017,0,0,1,0,0,1,.45,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000104,1,101,4706.014,4502.141,582.6299,50.9684,0,81.54944,7,,,.110797,100,97.61905,85.71429,1,55,0,1,0,0,1,2,4,0,2,1,0,1,.5,.5,1,1,4441.017,0,0,1,0,0,1,.45,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000105,0,101,10131.67,4330,1039.2,600,8.333333,2066.667,6,.6673082,-.3085627,-.1669194,100,87.67258,90,1,69,1,0,1,5,1,2,10,2,1,4,1,1,.4,.3,4,6,10131.67,0,0,0,1,0,7,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000105,1,101,8108.795,2081.578,503.1805,198.7768,196.2283,122.3242,8,-.780126,-.7151701,1.860369,100,100,87.5,1,69,1,0,1,5,1,2,10,2,1,4,1,1,.4,.3,4,6,10131.67,0,0,0,1,0,7,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
101000106,0,101,3745.987,1749.32,606.2,150,80,6.666667,7,,,.7798127,100,100,100,1,45,0,0,1,7,0,2,4,0,2,0,2,0,.5,.75,0,1,3745.987,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000106,1,101,21191.3,7598.024,1639.309,265.0357,288.4811,77.47197,11,,,,,100,100,1,45,0,0,1,7,0,2,4,0,2,0,2,0,.5,.75,0,1,3745.987,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000107,0,101,9577.317,5650.65,1363.95,150,183.3333,50,8,,,.8153663,75,100,100,1,46,0,1,0,3,0,5,8,1,4,2,1,0,.625,.75,2,2,9577.317,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000107,1,101,,,,,,,,,,,,,,1,46,0,1,0,3,0,5,8,1,4,2,1,0,.625,.75,2,2,9577.317,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000110,0,101,5703,1515.5,519.6,216.6667,112.5,133.3333,4,-.1340587,.3666503,.1100286,100,100,100,1,49,0,1,0,0,0,3,7,1,3,2,1,0,.5714286,.5714286,2,2,5703,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000110,1,101,,,,,,,,,,,,,,1,49,0,1,0,0,0,3,7,1,3,2,1,0,.5714286,.5714286,2,2,5703,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000112,0,101,8727.93,5719.93,2403.15,0,0,0,9,,,,,100,100,1,45,0,1,0,6,0,1,7,3,1,1,2,0,.5714286,.7142857,1,3,8727.93,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
101000112,1,101,14618.86,11122.94,2648.318,50.9684,137.6147,0,10,,,,,100,100,1,45,0,1,0,6,0,1,7,3,1,1,2,0,.5714286,.7142857,1,3,8727.93,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
101000114,0,101,15692.95,6564.28,1883.55,1500,350,0,11,-1.226903,.2242697,-.2315853,66.66667,100,100,1,40,0,0,1,12,0,2,8,2,3,2,1,0,.625,.375,2,2,15692.95,0,0,0,1,0,2,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000114,1,101,,,,,,,,,,,,,,1,40,0,0,1,12,0,2,8,2,3,2,1,0,.625,.375,2,2,15692.95,0,0,0,1,0,2,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000115,0,101,6231.68,2364.18,519.6,420.8333,41.66667,200,7,,,-.2734231,100,75.34517,75,1,45,0,1,0,12,1,2,4,0,2,1,1,0,.5,1,2,1,6231.68,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000115,1,101,,,,,,,,,,,,,,1,45,0,1,0,12,1,2,4,0,2,1,1,0,.5,1,2,1,6231.68,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
101000116,0,101,12690.57,4892.9,1450.55,1666.667,675,300,9,-.8125358,1.735422,1.913085,100,67.12689,66.66667,1,40,0,1,0,12,1,2,4,1,2,0,1,0,.75,.75,1,1,12690.57,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000116,1,101,16517.17,7751.627,2515.902,489.2966,132.5178,432.212,11,-1.600444,.5491235,1.055448,100,87.5,83.33333,1,40,0,1,0,12,1,2,4,1,2,0,1,0,.75,.75,1,1,12690.57,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
101000119,0,101,14327.11,7213.78,1905.2,1625,750,2666.667,8,-.2869506,.5355647,,,94.24721,80,1,44,0,1,0,7,1,3,6,2,1,2,1,0,.5,.6666667,2,2,14327.11,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
101000119,1,101,8188.33,3771.205,794.4954,61.16208,151.8858,611.6208,8,.7971478,-.652135,,,80,71.42857,1,44,0,1,0,7,1,3,6,2,1,2,1,0,.5,.6666667,2,2,14327.11,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
101000120,0,101,14558.32,5650.65,1775.3,4125,296.6667,250,7,,,1.857112,100,100,90.9091,1,40,0,1,0,8,0,5,11,0,5,5,1,0,.4545455,.6363636,6,5,14558.32,1,0,0,0,0,1,.1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000120,1,101,12466.74,5725.664,847.4617,1039.755,1187.564,611.6208,8,,,.0823793,100,80.35714,11.11111,1,40,0,1,0,8,0,5,11,0,5,5,1,0,.4545455,.6363636,6,5,14558.32,1,0,0,0,0,1,.1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
101000124,0,101,4863,4763,649.5,0,0,0,7,-2.449657,.0968909,-.8370196,80,100,100,1,41,0,1,0,5,0,6,10,1,5,3,1,0,.6,.6,0,4,4863,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000124,1,101,6019.327,2701.284,476.6973,122.3242,112.1305,50.9684,7,,,-.2328895,75,98.57143,83.33333,1,41,0,1,0,5,0,6,10,1,5,3,1,0,.6,.6,0,4,4863,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
101000126,0,101,6016.546,1887.88,519.6,125,25,83.33334,5,-.3366898,.0524464,.4769389,40,100,100,1,55,0,0,0,2,0,6,8,1,5,1,0,1,.75,.625,0,1,6016.546,1,0,0,0,0,1,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
